 Затрудняюсь ответить.|NULL|Вязьма|Россия|NULL|2|101443508
 Затрудняюсь ответить.|9/1|Галич|Россия|NULL|2|146681076
 Затрудняюсь ответить.|24/4|Гатчина|Россия|NULL|2|145448261
 Затрудняюсь ответить.|28/11|Гвардейское|Россия|NULL|2|252364391
 Затрудняюсь ответить.|23/6/1999|Георгиевск|Россия|NULL|2|224692429
 Затрудняюсь ответить.|10/8|Глазов|Россия|NULL|2|92057656
 Затрудняюсь ответить.|16/6|Глазов|Россия|NULL|2|164680775
 Затрудняюсь ответить.|9/4/2001|Глазов|Россия|NULL|2|179366194
 Затрудняюсь ответить.|18/4/1999|Голынки|Россия|NULL|2|176096908
 Затрудняюсь ответить.|NULL|Горно-Алтайск|Россия|NULL|2|202145717
 Затрудняюсь ответить.|NULL|Горный|Россия|NULL|2|272650089
 Затрудняюсь ответить.|NULL|Городец|Россия|NULL|2|204703695
 Затрудняюсь ответить.|31/3/1999|Грязи|Россия|NULL|2|141796860
 Затрудняюсь ответить.|27/11/2001|Губкин|Россия|NULL|2|192646412
 Затрудняюсь ответить.|NULL|Губкин|Россия|NULL|2|220244396
 Затрудняюсь ответить.|10/9/2000|Гудермес|Россия|NULL|2|216745862
 Затрудняюсь ответить.|NULL|Гусь-Хрустальный|Россия|NULL|2|210455575
 Затрудняюсь ответить.|NULL|Дегтярск|Россия|NULL|2|25442512
 Затрудняюсь ответить.|27/6|Дедовск|Россия|NULL|2|135570935
 Затрудняюсь ответить.|16/2/1906|Дзержинск|Россия|NULL|2|217740941
 Затрудняюсь ответить.|3/12|Дзержинск|Россия|NULL|2|167108067
 Затрудняюсь ответить.|NULL|Дзержинский|Россия|NULL|2|165161242
 Затрудняюсь ответить.|30/4/2001|Дивногорск|Россия|NULL|2|168331762
 Затрудняюсь ответить.|16/12/1998|Димитровград|Россия|NULL|2|163479522
 Затрудняюсь ответить.|9/3|Дмитров|Россия|NULL|2|342506770
 Затрудняюсь ответить.|NULL|Дно|Россия|NULL|2|13039831
 Затрудняюсь ответить.|14/6|Долгопрудный|Россия|NULL|2|99884714
 Затрудняюсь ответить.|27/3/2000|Долгопрудный|Россия|NULL|2|138460203
 Затрудняюсь ответить.|3/5/2002|Долгопрудный|Россия|NULL|2|275875329
 Затрудняюсь ответить.|11/10/1999|Домодедово|Россия|NULL|2|170202227
 Затрудняюсь ответить.|14/8|Домодедово|Россия|NULL|2|262949222
 Затрудняюсь ответить.|8/2/1989|Домодедово|Россия|NULL|2|44301864
 Затрудняюсь ответить.|NULL|Домодедово|Россия|NULL|2|134856325
 Затрудняюсь ответить.|26/10/1993|Донецк|Россия|NULL|2|29288806
 Затрудняюсь ответить.|NULL|Донецк|Россия|NULL|2|168436184
 Затрудняюсь ответить.|27/7/1992|Дубна|Россия|NULL|2|27692706
 Затрудняюсь ответить.|15/3/1999|Дудинка|Россия|NULL|2|269605621
 Затрудняюсь ответить.|10/3|Евпатория|Россия|NULL|2|181127171
 Затрудняюсь ответить.|12/1/1999|Евпатория|Россия|NULL|2|152525986
 Затрудняюсь ответить.|15/7|Евпатория|Россия|NULL|2|128104226
 Затрудняюсь ответить.|24/3|Евпатория|Россия|NULL|2|73237543
 Затрудняюсь ответить.|21/5|Егорьевск|Россия|NULL|2|41320608
 Затрудняюсь ответить.|NULL|Егорьевск|Россия|NULL|2|205002991
 Затрудняюсь ответить.|17/5|Ейск|Россия|NULL|2|305933542
 Затрудняюсь ответить.|1/5/1997|Екатеринбург|Россия|NULL|2|132655399
 Затрудняюсь ответить.|10/1|Екатеринбург|Россия|NULL|2|145470665
 Затрудняюсь ответить.|11/10/1992|Екатеринбург|Россия|NULL|2|6098087
 Затрудняюсь ответить.|11/7/1997|Екатеринбург|Россия|NULL|2|130140032
 Затрудняюсь ответить.|11/7/1999|Екатеринбург|Россия|NULL|2|245012580
 Затрудняюсь ответить.|11/8/1997|Екатеринбург|Россия|NULL|2|39422387
 Затрудняюсь ответить.|12/11|Екатеринбург|Россия|NULL|2|63458501
 Затрудняюсь ответить.|12/8|Екатеринбург|Россия|NULL|2|86789074
 Затрудняюсь ответить.|13/6|Екатеринбург|Россия|NULL|2|30275235
 Затрудняюсь ответить.|15/12|Екатеринбург|Россия|NULL|2|102263149
 Затрудняюсь ответить.|15/9/2000|Екатеринбург|Россия|NULL|2|165479520
 Затрудняюсь ответить.|16/11/1997|Екатеринбург|Россия|NULL|2|59521129
 Затрудняюсь ответить.|16/4|Екатеринбург|Россия|NULL|2|120342865
 Затрудняюсь ответить.|17/1/2002|Екатеринбург|Россия|NULL|2|214109104
 Затрудняюсь ответить.|17/4/1993|Екатеринбург|Россия|NULL|2|49071678
 Затрудняюсь ответить.|18/8/1997|Екатеринбург|Россия|NULL|2|158062955
 Затрудняюсь ответить.|19/11/1996|Екатеринбург|Россия|NULL|2|258922396
 Затрудняюсь ответить.|19/12|Екатеринбург|Россия|NULL|2|420756288
 Затрудняюсь ответить.|19/7|Екатеринбург|Россия|NULL|2|155698919
 Затрудняюсь ответить.|2/12/1980|Екатеринбург|Россия|NULL|2|155463902
 Затрудняюсь ответить.|20/2/2002|Екатеринбург|Россия|NULL|2|286994014
 Затрудняюсь ответить.|20/8|Екатеринбург|Россия|NULL|2|230813968
 Затрудняюсь ответить.|23/12|Екатеринбург|Россия|NULL|2|337013073
 Затрудняюсь ответить.|23/4|Екатеринбург|Россия|NULL|2|55107560
 Затрудняюсь ответить.|23/8/1997|Екатеринбург|Россия|NULL|2|284016858
 Затрудняюсь ответить.|25/7/2000|Екатеринбург|Россия|NULL|2|218732400
 Затрудняюсь ответить.|27/10/1995|Екатеринбург|Россия|NULL|2|87074623
 Затрудняюсь ответить.|27/2/1990|Екатеринбург|Россия|NULL|2|59830266
 Затрудняюсь ответить.|29/10/1996|Екатеринбург|Россия|NULL|2|78805678
 Затрудняюсь ответить.|29/3|Екатеринбург|Россия|NULL|2|98127585
 Затрудняюсь ответить.|3/1/1982|Екатеринбург|Россия|NULL|2|92364749
 Затрудняюсь ответить.|3/12/1992|Екатеринбург|Россия|NULL|2|41625644
 Затрудняюсь ответить.|3/5|Екатеринбург|Россия|NULL|2|1252481
 Затрудняюсь ответить.|3/6|Екатеринбург|Россия|NULL|2|46341657
 Затрудняюсь ответить.|3/6/2000|Екатеринбург|Россия|NULL|2|186301969
 Затрудняюсь ответить.|31/1|Екатеринбург|Россия|NULL|2|136279724
 Затрудняюсь ответить.|31/5/1984|Екатеринбург|Россия|NULL|2|165221235
 Затрудняюсь ответить.|31/7/1990|Екатеринбург|Россия|NULL|2|14308278
 Затрудняюсь ответить.|4/2/1984|Екатеринбург|Россия|NULL|2|3619232
 Затрудняюсь ответить.|5/11/1993|Екатеринбург|Россия|NULL|2|19934177
 Затрудняюсь ответить.|5/7/1996|Екатеринбург|Россия|NULL|2|303865680
 Затрудняюсь ответить.|6/4|Екатеринбург|Россия|NULL|2|138447058
 Затрудняюсь ответить.|8/5/1989|Екатеринбург|Россия|NULL|2|26325875
 Затрудняюсь ответить.|NULL|Екатеринбург|Россия|NULL|2|1767452618
 Затрудняюсь ответить.|23/6/1999|Елабуга|Россия|NULL|2|125580704
 Затрудняюсь ответить.|30/9/1991|Елабуга|Россия|NULL|2|147732985
 Затрудняюсь ответить.|15/8|Елец|Россия|NULL|2|185797514
 Затрудняюсь ответить.|2/12/2000|Елец|Россия|NULL|2|185972060
 Затрудняюсь ответить.|9/2|Елец|Россия|NULL|2|287629348
 Затрудняюсь ответить.|NULL|Елец|Россия|NULL|2|184198931
 Затрудняюсь ответить.|18/7|Енисейск|Россия|NULL|2|147365360
 Затрудняюсь ответить.|18/5/1995|Епифань|Россия|NULL|2|102505498
 Затрудняюсь ответить.|30/12/1994|Ершов|Россия|NULL|2|168617718
 Затрудняюсь ответить.|NULL|Ессентуки|Россия|NULL|2|146057383
 Затрудняюсь ответить.|31/10/1999|Ефремов|Россия|NULL|2|231237933
 Затрудняюсь ответить.|7/6/1991|Ефремов|Россия|NULL|2|84102499
 Затрудняюсь ответить.|NULL|Железноводск|Россия|NULL|2|234119834
 Затрудняюсь ответить.|12/8|Железногорск|Россия|NULL|2|300913939
 Затрудняюсь ответить.|26/12/2000|Железнодорожный|Россия|NULL|2|254471233
 Затрудняюсь ответить.|30/10|Железнодорожный|Россия|NULL|2|173980037
 Затрудняюсь ответить.|7/2/2001|Железнодорожный|Россия|NULL|2|211349777
 Затрудняюсь ответить.|25/6/1991|Жигулевск|Россия|NULL|2|71181451
 Затрудняюсь ответить.|21/5|Жуковский|Россия|NULL|2|113732855
 Затрудняюсь ответить.|26/10|Жуковский|Россия|NULL|2|200210318
 Затрудняюсь ответить.|6/8|Жуковский|Россия|NULL|2|36017671
 Затрудняюсь ответить.|9/10/2001|Жуковский|Россия|NULL|2|271021218
 Затрудняюсь ответить.|NULL|Жуковский|Россия|NULL|2|6535420
 Затрудняюсь ответить.|4/9/2000|Заводоуковск|Россия|NULL|2|153954566
 Затрудняюсь ответить.|25/6|Зажупанье|Россия|NULL|2|6833830
 Затрудняюсь ответить.|NULL|Заполярный|Россия|NULL|2|247382018
 Затрудняюсь ответить.|21/8|Заречный|Россия|NULL|2|158247287
 Затрудняюсь ответить.|25/10/2000|Заречный|Россия|NULL|2|237938405
 Затрудняюсь ответить.|NULL|Звенигород|Россия|NULL|2|12137268
 Затрудняюсь ответить.|25/4/1987|Зеленогорск|Россия|NULL|2|164633273
 Затрудняюсь ответить.|6/5/2001|Зеленогорск|Россия|NULL|2|169066675
 Затрудняюсь ответить.|23/5|Зеленоград|Россия|NULL|2|136858443
 Затрудняюсь ответить.|23/8/1996|Зеленоград|Россия|NULL|2|26502110
 Затрудняюсь ответить.|3/3|Зеленоград|Россия|NULL|2|22377004
 Затрудняюсь ответить.|6/10|Зеленоград|Россия|NULL|2|327763742
 Затрудняюсь ответить.|NULL|Зеленоград|Россия|NULL|2|280746837
 Затрудняюсь ответить.|NULL|Зеленодольск|Россия|NULL|2|157284878
 Затрудняюсь ответить.|20/11|Златоуст|Россия|NULL|2|184551684
 Затрудняюсь ответить.|28/5|Златоуст|Россия|NULL|2|163317709
 Затрудняюсь ответить.|3/2|Златоуст|Россия|NULL|2|160471530
 Затрудняюсь ответить.|NULL|Знаменск|Россия|NULL|2|331558959
 Затрудняюсь ответить.|24/2|Зональная станция|Россия|NULL|2|175977415
 Затрудняюсь ответить.|24/8|Зубова Поляна|Россия|NULL|2|280189370
 Затрудняюсь ответить.|27/12|Зыково|Россия|NULL|2|118604109
 Затрудняюсь ответить.|2/11|Зырянское|Россия|NULL|2|204220771
 Затрудняюсь ответить.|NULL|Ибреси|Россия|NULL|2|243894267
 Затрудняюсь ответить.|21/4/1991|Иваново|Россия|NULL|2|5389966
 Затрудняюсь ответить.|3/9/1997|Иваново|Россия|NULL|2|139378136
 Затрудняюсь ответить.|30/1|Иваново|Россия|NULL|2|293686006
 Затрудняюсь ответить.|31/10|Иваново|Россия|NULL|2|265867691
 Затрудняюсь ответить.|6/4|Иваново|Россия|NULL|2|103945750
 Затрудняюсь ответить.|3/6/1987|Ивантеевка|Россия|NULL|2|3572832
 Затрудняюсь ответить.|1/1/2001|Ижевск|Россия|NULL|2|183804392
 Затрудняюсь ответить.|12/12|Ижевск|Россия|NULL|2|289663278
 Затрудняюсь ответить.|18/2/1999|Ижевск|Россия|NULL|2|258769668
 Затрудняюсь ответить.|30/3/2001|Ижевск|Россия|NULL|2|179263036
 Затрудняюсь ответить.|31/5/1999|Ижевск|Россия|NULL|2|151220289
 Затрудняюсь ответить.|7/12|Ижевск|Россия|NULL|2|267029281
 Затрудняюсь ответить.|7/3|Ижевск|Россия|NULL|2|218659874
 Затрудняюсь ответить.|NULL|Ижевск|Россия|NULL|2|423721979
 Затрудняюсь ответить.|20/6/1993|Иноземцево|Россия|NULL|2|27540055
 Затрудняюсь ответить.|23/6|Инта|Россия|NULL|2|146896877
 Затрудняюсь ответить.|1/5/2001|Иркутск|Россия|NULL|2|298346803
 Затрудняюсь ответить.|13/8|Иркутск|Россия|NULL|2|218388092
 Затрудняюсь ответить.|20/9/1994|Иркутск|Россия|NULL|2|155013602
 Затрудняюсь ответить.|23/5|Иркутск|Россия|NULL|2|175848683
 Затрудняюсь ответить.|23/6/1902|Иркутск|Россия|NULL|2|178505013
 Затрудняюсь ответить.|4/5/1993|Иркутск|Россия|NULL|2|223253978
 Затрудняюсь ответить.|8/7|Иркутск|Россия|NULL|2|295331460
 Затрудняюсь ответить.|NULL|Иркутск|Россия|NULL|2|497303288
 Затрудняюсь ответить.|2/1|Исаклы|Россия|NULL|2|237457901
 Затрудняюсь ответить.|17/8/1999|Ишим|Россия|NULL|2|148873796
 Затрудняюсь ответить.|20/3/2000|Ишимбай|Россия|NULL|2|197400691
 Затрудняюсь ответить.|17/10/1998|Йошкар-Ола|Россия|NULL|2|106343533
 Затрудняюсь ответить.|25/12|Йошкар-Ола|Россия|NULL|2|3766201
 Затрудняюсь ответить.|28/9|Йошкар-Ола|Россия|NULL|2|294228092
 Затрудняюсь ответить.|6/11|Йошкар-Ола|Россия|NULL|2|307182451
 Затрудняюсь ответить.|NULL|Йошкар-Ола|Россия|NULL|2|386155667
 Затрудняюсь ответить.|/1997|Казань|Россия|NULL|2|27846144
 Затрудняюсь ответить.|12/1|Казань|Россия|NULL|2|62835328
 Затрудняюсь ответить.|12/10/1986|Казань|Россия|NULL|2|45851425
 Затрудняюсь ответить.|12/5|Казань|Россия|NULL|2|74478134
 Затрудняюсь ответить.|13/3/1996|Казань|Россия|NULL|2|152876140
 Затрудняюсь ответить.|15/11|Казань|Россия|NULL|2|135048100
 Затрудняюсь ответить.|16/10/1990|Казань|Россия|NULL|2|235366682
 Затрудняюсь ответить.|17/4/1998|Казань|Россия|NULL|2|59699821
 Затрудняюсь ответить.|19/1|Казань|Россия|NULL|2|151287425
 Затрудняюсь ответить.|19/12|Казань|Россия|NULL|2|225465430
 Затрудняюсь ответить.|20/1/1998|Казань|Россия|NULL|2|96536718
 Затрудняюсь ответить.|20/10/1990|Казань|Россия|NULL|2|258486763
 Затрудняюсь ответить.|21/3/1996|Казань|Россия|NULL|2|186413860
 Затрудняюсь ответить.|23/9|Казань|Россия|NULL|2|136730657
 Затрудняюсь ответить.|24/11|Казань|Россия|NULL|2|201876944
 Затрудняюсь ответить.|29/12|Казань|Россия|NULL|2|329140076
 Затрудняюсь ответить.|3/2|Казань|Россия|NULL|2|212124119
 Затрудняюсь ответить.|3/9|Казань|Россия|NULL|2|153983525
 Затрудняюсь ответить.|30/12|Казань|Россия|NULL|2|263666622
 Затрудняюсь ответить.|4/11/1997|Казань|Россия|NULL|2|29074775
 Затрудняюсь ответить.|6/1|Казань|Россия|NULL|2|315292853
 Затрудняюсь ответить.|7/12/1995|Казань|Россия|NULL|2|155587467
 Затрудняюсь ответить.|7/2|Казань|Россия|NULL|2|248950832
 Затрудняюсь ответить.|8/10/1989|Казань|Россия|NULL|2|6027453
 Затрудняюсь ответить.|NULL|Казань|Россия|NULL|2|320719736
 Затрудняюсь ответить.|13/12|Калинин|Россия|NULL|2|8837138
 Затрудняюсь ответить.|10/9/1996|Калининград|Россия|NULL|2|27575084
 Затрудняюсь ответить.|13/12/2000|Калининград|Россия|NULL|2|68826256
 Затрудняюсь ответить.|14/5/1995|Калининград|Россия|NULL|2|308810876
 Затрудняюсь ответить.|15/11|Калининград|Россия|NULL|2|191103569
 Затрудняюсь ответить.|16/7/1999|Калининград|Россия|NULL|2|76457421
 Затрудняюсь ответить.|18/5/1990|Калининград|Россия|NULL|2|240967729
 Затрудняюсь ответить.|2/4/1996|Калининград|Россия|NULL|2|13957785
 Затрудняюсь ответить.|22/12|Калининград|Россия|NULL|2|87648090
 Затрудняюсь ответить.|25/1/1996|Калининград|Россия|NULL|2|180249431
 Затрудняюсь ответить.|29/6/1999|Калининград|Россия|NULL|2|178736058
 Затрудняюсь ответить.|3/1|Калининград|Россия|NULL|2|282598384
 Затрудняюсь ответить.|3/9|Калининград|Россия|NULL|2|157782614
 Затрудняюсь ответить.|6/6/1996|Калининград|Россия|NULL|2|83769008
 Затрудняюсь ответить.|7/4/1986|Калининград|Россия|NULL|2|4258116
 Затрудняюсь ответить.|8/8/1990|Калининград|Россия|NULL|2|142768477
 Затрудняюсь ответить.|9/3|Калининград|Россия|NULL|2|6905399
 Затрудняюсь ответить.|NULL|Калининград|Россия|NULL|2|299517693
 Затрудняюсь ответить.|1/4|Калуга|Россия|NULL|2|8188081
 Затрудняюсь ответить.|12/7|Калуга|Россия|NULL|2|205787786
 Затрудняюсь ответить.|14/10|Калуга|Россия|NULL|2|277464840
 Затрудняюсь ответить.|15/9|Калуга|Россия|NULL|2|60710175
 Затрудняюсь ответить.|17/5|Калуга|Россия|NULL|2|51654225
 Затрудняюсь ответить.|19/4|Калуга|Россия|NULL|2|193158042
 Затрудняюсь ответить.|20/11/1994|Калуга|Россия|NULL|2|216680576
 Затрудняюсь ответить.|27/4|Калуга|Россия|NULL|2|157115677
 Затрудняюсь ответить.|29/9|Калуга|Россия|NULL|2|72138786
 Затрудняюсь ответить.|30/9|Калуга|Россия|NULL|2|302765228
 Затрудняюсь ответить.|4/10|Калуга|Россия|NULL|2|65741774
 Затрудняюсь ответить.|9/5/1994|Калуга|Россия|NULL|2|286031266
 Затрудняюсь ответить.|NULL|Калуга|Россия|NULL|2|185539564
 Затрудняюсь ответить.|4/2/1999|Каменск-Уральский|Россия|NULL|2|92679536
 Затрудняюсь ответить.|6/12/1993|Каменск-Уральский|Россия|NULL|2|189658923
 Затрудняюсь ответить.|22/7|Камышин|Россия|NULL|2|154572526
 Затрудняюсь ответить.|29/4|Камышин|Россия|NULL|2|76228371
 Затрудняюсь ответить.|4/8|Каневская|Россия|NULL|2|195779165
 Затрудняюсь ответить.|9/4/2001|Карачев|Россия|NULL|2|270670885
 Затрудняюсь ответить.|NULL|Карачев|Россия|NULL|2|147064575
 Затрудняюсь ответить.|2/10/2000|Карпинск|Россия|NULL|2|280018318
 Затрудняюсь ответить.|11/6/1999|Карталы|Россия|NULL|2|281111549
 Затрудняюсь ответить.|3/5/1999|Кашары|Россия|NULL|2|219061588
 Затрудняюсь ответить.|11/6/1999|Кашира|Россия|NULL|2|135777663
 Затрудняюсь ответить.|1/8/1988|Кемерово|Россия|NULL|2|7764167
 Затрудняюсь ответить.|15/6|Кемерово|Россия|NULL|2|160219148
 Затрудняюсь ответить.|19/7|Кемерово|Россия|NULL|2|203748294
 Затрудняюсь ответить.|21/8/2000|Кемерово|Россия|NULL|2|253923994
 Затрудняюсь ответить.|30/9|Кемерово|Россия|NULL|2|179391680
 Затрудняюсь ответить.|4/3/1997|Кемерово|Россия|NULL|2|156170286
 Затрудняюсь ответить.|5/11/1997|Кемерово|Россия|NULL|2|150954421
 Затрудняюсь ответить.|6/4|Кемерово|Россия|NULL|2|131902516
 Затрудняюсь ответить.|NULL|Кемерово|Россия|NULL|2|472375724
 Затрудняюсь ответить.|2/10/1999|Кереть|Россия|NULL|2|209403917
 Затрудняюсь ответить.|16/3|Кимовск|Россия|NULL|2|58464263
 Затрудняюсь ответить.|21/1/1990|Кимры|Россия|NULL|2|51889540
 Затрудняюсь ответить.|28/4|Кимры|Россия|NULL|2|89377383
 Затрудняюсь ответить.|21/3|Кингисепп|Россия|NULL|2|73593475
 Затрудняюсь ответить.|6/12|Кингисепп|Россия|NULL|2|150156765
 Затрудняюсь ответить.|22/2/1963|Киргиз-Мияки|Россия|NULL|2|70284814
 Затрудняюсь ответить.|5/11/2001|Киржач|Россия|NULL|2|327331146
 Затрудняюсь ответить.|11/9|Киров|Россия|NULL|2|177795642
 Затрудняюсь ответить.|13/6|Киров|Россия|NULL|2|274471864
 Затрудняюсь ответить.|15/9/2000|Киров|Россия|NULL|2|136261344
 Затрудняюсь ответить.|22/7/1997|Киров|Россия|NULL|2|173200607
 Затрудняюсь ответить.|25/8/1993|Киров|Россия|NULL|2|7627086
 Затрудняюсь ответить.|29/1/1989|Киров|Россия|NULL|2|195532689
 Затрудняюсь ответить.|NULL|Киров|Россия|NULL|2|281052743
 Затрудняюсь ответить.|1/4/1990|Кировск|Россия|NULL|2|19601666
 Затрудняюсь ответить.|15/8/1997|Кисловодск|Россия|NULL|2|253994662
 Затрудняюсь ответить.|NULL|Кисловодск|Россия|NULL|2|124013437
 Затрудняюсь ответить.|6/2/1999|Кичменгский Городок|Россия|NULL|2|137910137
 Затрудняюсь ответить.|11/8|Клин|Россия|NULL|2|88315348
 Затрудняюсь ответить.|2/12/2001|Клинцы|Россия|NULL|2|120206610
 Затрудняюсь ответить.|14/8/1996|Ковров|Россия|NULL|2|136182575
 Затрудняюсь ответить.|15/1/1998|Ковров|Россия|NULL|2|126679634
 Затрудняюсь ответить.|20/7/2001|Ковров|Россия|NULL|2|162299415
 Затрудняюсь ответить.|24/1|Ковров|Россия|NULL|2|153075453
 Затрудняюсь ответить.|7/10/2000|Когалым|Россия|NULL|2|145178860
 Затрудняюсь ответить.|16/11|Коломна|Россия|NULL|2|122235776
 Затрудняюсь ответить.|8/1/2001|Кольчугино|Россия|NULL|2|277024395
 Затрудняюсь ответить.|14/6/1996|Комсомольск-на-Амуре|Россия|NULL|2|42788253
 Затрудняюсь ответить.|2/4/1996|Комсомольск-на-Амуре|Россия|NULL|2|173675202
 Затрудняюсь ответить.|26/6/1997|Комсомольск-на-Амуре|Россия|NULL|2|183856863
 Затрудняюсь ответить.|NULL|Комсомольск-на-Амуре|Россия|NULL|2|204915808
 Затрудняюсь ответить.|NULL|Кондопога|Россия|NULL|2|305011226
 Затрудняюсь ответить.|30/4|Копейск|Россия|NULL|2|143187234
 Затрудняюсь ответить.|23/11|Кореновск|Россия|NULL|2|179927217
 Затрудняюсь ответить.|10/3/1998|Королёв|Россия|NULL|2|147301099
 Затрудняюсь ответить.|10/5|Королёв|Россия|NULL|2|173935780
 Затрудняюсь ответить.|17/3|Королёв|Россия|NULL|2|184316446
 Затрудняюсь ответить.|19/4|Королёв|Россия|NULL|2|92646801
 Затрудняюсь ответить.|24/7|Королёв|Россия|NULL|2|28055594
 Затрудняюсь ответить.|28/3/1998|Королёв|Россия|NULL|2|176374959
 Затрудняюсь ответить.|NULL|Королёв|Россия|NULL|2|181651546
 Затрудняюсь ответить.|5/12/1999|Костомукша|Россия|NULL|2|142078805
 Затрудняюсь ответить.|1/4|Кострома|Россия|NULL|2|67652256
 Затрудняюсь ответить.|29/11|Кострома|Россия|NULL|2|174345510
 Затрудняюсь ответить.|NULL|Кострома|Россия|NULL|2|36663604
 Затрудняюсь ответить.|27/5|Котельники|Россия|NULL|2|53054771
 Затрудняюсь ответить.|28/10/2000|Красноармейск|Россия|NULL|2|162978744
 Затрудняюсь ответить.|28/4/1998|Красноармейское|Россия|NULL|2|129403934
 Затрудняюсь ответить.|/1996|Красногорск|Россия|NULL|2|154189020
 Затрудняюсь ответить.|14/1/2002|Красногорск|Россия|NULL|2|78500404
 Затрудняюсь ответить.|21/5|Красногорск|Россия|NULL|2|86182328
 Затрудняюсь ответить.|25/1|Красногорск|Россия|NULL|2|212359278
 Затрудняюсь ответить.|11/1/1989|Краснодар|Россия|NULL|2|10514834
 Затрудняюсь ответить.|11/11/1989|Краснодар|Россия|NULL|2|7080400
 Затрудняюсь ответить.|11/11/1999|Краснодар|Россия|NULL|2|163531666
 Затрудняюсь ответить.|12/4|Краснодар|Россия|NULL|2|13142667
 Затрудняюсь ответить.|13/3|Краснодар|Россия|NULL|2|207943748
 Затрудняюсь ответить.|14/10/1990|Краснодар|Россия|NULL|2|8544049
 Затрудняюсь ответить.|14/2|Краснодар|Россия|NULL|2|225283184
 Затрудняюсь ответить.|14/2/1985|Краснодар|Россия|NULL|2|2377965
 Затрудняюсь ответить.|17/4/1989|Краснодар|Россия|NULL|2|65957702
 Затрудняюсь ответить.|19/11|Краснодар|Россия|NULL|2|210660325
 Затрудняюсь ответить.|19/12/1996|Краснодар|Россия|NULL|2|321229710
 Затрудняюсь ответить.|2/11|Краснодар|Россия|NULL|2|292022622
 Затрудняюсь ответить.|20/4|Краснодар|Россия|NULL|2|233212182
 Затрудняюсь ответить.|20/8/2000|Краснодар|Россия|NULL|2|141017568
 Затрудняюсь ответить.|21/1/1993|Краснодар|Россия|NULL|2|185478784
 Затрудняюсь ответить.|21/6|Краснодар|Россия|NULL|2|161799754
 Затрудняюсь ответить.|21/6/1995|Краснодар|Россия|NULL|2|143186960
 Затрудняюсь ответить.|22/12|Краснодар|Россия|NULL|2|279721315
 Затрудняюсь ответить.|22/2|Краснодар|Россия|NULL|2|272206059
 Затрудняюсь ответить.|23/6|Краснодар|Россия|NULL|2|201000965
 Затрудняюсь ответить.|24/10|Краснодар|Россия|NULL|2|245427317
 Затрудняюсь ответить.|26/11/2000|Краснодар|Россия|NULL|2|204829968
 Затрудняюсь ответить.|27/10/2000|Краснодар|Россия|NULL|2|165358199
 Затрудняюсь ответить.|30/10|Краснодар|Россия|NULL|2|249481002
 Затрудняюсь ответить.|4/11|Краснодар|Россия|NULL|2|156084792
 Затрудняюсь ответить.|4/6/1997|Краснодар|Россия|NULL|2|333277688
 Затрудняюсь ответить.|4/9|Краснодар|Россия|NULL|2|153616609
 Затрудняюсь ответить.|5/1/1997|Краснодар|Россия|NULL|2|261567332
 Затрудняюсь ответить.|5/4/1996|Краснодар|Россия|NULL|2|16143255
 Затрудняюсь ответить.|7/5/2001|Краснодар|Россия|NULL|2|207200803
 Затрудняюсь ответить.|8/3|Краснодар|Россия|NULL|2|278406811
 Затрудняюсь ответить.|9/11/2000|Краснодар|Россия|NULL|2|155618327
 Затрудняюсь ответить.|9/5/1998|Краснодар|Россия|NULL|2|137370793
 Затрудняюсь ответить.|NULL|Краснодар|Россия|NULL|2|32053185
 Затрудняюсь ответить.|12/4/2001|Красное Село|Россия|NULL|2|233013313
 Затрудняюсь ответить.|23/6|Краснознаменск|Россия|NULL|2|179488984
 Затрудняюсь ответить.|11/6|Краснокаменск|Россия|NULL|2|269420541
 Затрудняюсь ответить.|15/11|Краснокаменск|Россия|NULL|2|178179418
 Затрудняюсь ответить.|1/6/1996|Краснокамск|Россия|NULL|2|186631874
 Затрудняюсь ответить.|NULL|Краснокамск|Россия|NULL|2|64326013
 Затрудняюсь ответить.|13/4|Красноуфимск|Россия|NULL|2|119396491
 Затрудняюсь ответить.|/1991|Красноярск|Россия|NULL|2|10924926
 Затрудняюсь ответить.|1/1/1910|Красноярск|Россия|NULL|2|200653127
 Затрудняюсь ответить.|1/6/2001|Красноярск|Россия|NULL|2|239363931
 Затрудняюсь ответить.|12/12|Красноярск|Россия|NULL|2|60198016
 Затрудняюсь ответить.|14/6|Красноярск|Россия|NULL|2|46109814
 Затрудняюсь ответить.|17/4|Красноярск|Россия|NULL|2|45797957
 Затрудняюсь ответить.|18/8|Красноярск|Россия|NULL|2|213539757
 Затрудняюсь ответить.|19/9/2001|Красноярск|Россия|NULL|2|255203242
 Затрудняюсь ответить.|20/12/1995|Красноярск|Россия|NULL|2|41249452
 Затрудняюсь ответить.|20/2/2002|Красноярск|Россия|NULL|2|172801425
 Затрудняюсь ответить.|22/4|Красноярск|Россия|NULL|2|236867790
 Затрудняюсь ответить.|24/6/1996|Красноярск|Россия|NULL|2|76816245
 Затрудняюсь ответить.|25/10|Красноярск|Россия|NULL|2|50330687
 Затрудняюсь ответить.|26/2|Красноярск|Россия|NULL|2|223409380
 Затрудняюсь ответить.|26/3/1920|Красноярск|Россия|NULL|2|219331693
 Затрудняюсь ответить.|29/7/1996|Красноярск|Россия|NULL|2|47627794
 Затрудняюсь ответить.|30/6/2000|Красноярск|Россия|NULL|2|181893724
